ID_anonym,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45165393,NA,0,NA,NA,NA,0,0,0,0,0
45165365,NA,0,NA,NA,NA,0,0,0,0,0
45165315,5,0,0,0,0,1,0,0,1,0
45165049,NA,0,NA,NA,NA,0,0,0,0,0
45165014,NA,0,NA,NA,NA,0,0,0,0,0
45164904,NA,0,NA,NA,NA,0,0,0,0,0
45164885,3,0,NA,NA,0,0,0,0,0,0
45164697,NA,0,NA,NA,NA,0,0,0,0,0
45164615,1,0,0,1,0,0,1,1,3,1
45164608,4,0,0,0,0,1,0,0,1,0
45164264,NA,0,NA,NA,NA,0,0,0,0,0
45164204,NA,0,NA,NA,NA,0,0,0,0,0
45164201,NA,0,1,0,1,0,1,0,3,1
45164150,NA,0,NA,NA,NA,0,0,0,0,0
45164133,1,0,1,0,1,0,0,1,3,1
45164089,NA,0,NA,NA,NA,0,0,0,0,0
45163932,NA,0,NA,NA,NA,0,0,0,0,0
45163913,NA,0,NA,NA,NA,0,0,0,0,0
45163911,3,0,1,1,0,0,1,0,3,1
45163821,5,0,0,0,0,0,0,0,0,0
45163813,NA,0,NA,NA,NA,0,0,0,0,0
45163573,NA,0,NA,NA,NA,0,0,0,0,0
45163429,5,0,0,0,0,0,0,0,0,0
45163416,1,0,0,0,1,1,0,1,3,1
45163415,NA,0,NA,NA,NA,0,0,0,0,0
45163163,NA,0,NA,NA,NA,0,0,0,0,0
45163125,4,0,0,0,0,1,0,0,1,0
45162816,NA,0,NA,NA,NA,0,0,0,0,0
45162789,NA,0,NA,NA,NA,0,0,0,0,0
45162786,NA,0,NA,NA,NA,0,0,0,0,0
45162740,NA,0,NA,NA,NA,0,0,0,0,0
45162729,NA,0,NA,NA,NA,0,0,0,0,0
45162708,NA,0,NA,NA,NA,0,0,0,0,0
45162700,NA,0,NA,NA,NA,0,0,0,0,0
45162648,5,0,1,0,0,1,0,0,2,1
45162621,5,0,0,0,0,1,0,0,1,0
45162423,NA,0,NA,NA,NA,0,0,0,0,0
45162387,NA,0,NA,NA,NA,0,0,0,0,0
45162375,NA,0,NA,NA,NA,0,0,0,0,0
45162373,NA,0,NA,NA,NA,0,0,0,0,0
45162147,NA,0,NA,NA,NA,0,0,0,0,0
45162069,NA,0,NA,NA,NA,0,0,0,0,0
45162060,NA,0,NA,NA,NA,0,0,0,0,0
45161962,NA,0,NA,NA,NA,0,0,0,0,0
45161961,NA,0,NA,NA,NA,0,0,0,0,0
45161517,3,0,1,1,0,0,1,0,3,1
45161493,4,0,1,0,0,0,1,0,2,1
45161380,NA,0,NA,NA,NA,0,0,0,0,0
45161354,NA,0,NA,NA,NA,0,0,0,0,0
45161334,NA,0,NA,NA,NA,0,0,0,0,0
45161247,NA,0,NA,NA,NA,0,0,0,0,0
45160944,NA,0,NA,NA,NA,0,0,0,0,0
45160936,NA,0,NA,NA,NA,0,0,0,0,0
45160745,NA,0,NA,NA,NA,0,0,0,0,0
45160743,NA,0,NA,NA,NA,0,0,0,0,0
45160542,NA,0,NA,NA,NA,0,0,0,0,0
45160138,NA,0,NA,NA,NA,0,0,0,0,0
45160111,5,0,0,0,0,0,0,0,0,0
45160094,NA,0,NA,NA,NA,0,0,0,0,0
45160055,NA,0,NA,NA,NA,0,0,0,0,0
45160021,NA,0,NA,NA,NA,0,0,0,0,0
45159988,NA,0,NA,NA,NA,0,0,0,0,0
45159933,NA,0,NA,NA,NA,0,0,0,0,0
45159806,1,0,0,1,0,0,0,1,2,1
45159802,1,0,0,0,0,0,1,1,2,1
45159707,5,0,0,0,0,0,0,0,0,0
45159688,NA,0,NA,NA,NA,0,0,0,0,0
45159633,2,0,1,0,0,0,0,1,2,1
45159372,NA,0,NA,NA,NA,0,0,0,0,0
45159304,NA,0,NA,NA,NA,0,0,0,0,0
45159285,NA,0,NA,NA,NA,0,0,0,0,0
45159256,1,0,0,1,0,0,1,1,3,1
45159244,NA,0,NA,NA,NA,0,0,0,0,0
45159190,NA,0,NA,NA,NA,0,0,0,0,0
45159187,NA,0,NA,NA,NA,0,0,0,0,0
45158895,1,0,0,0,1,1,0,1,3,1
45158858,NA,0,NA,NA,NA,0,0,0,0,0
45158648,NA,0,NA,NA,NA,0,0,0,0,0
45158587,NA,0,NA,NA,NA,0,0,0,0,0
45158573,3,0,NA,NA,0,0,0,0,0,0
45158514,NA,0,NA,NA,NA,0,0,0,0,0
45158468,2,0,1,0,1,1,0,1,4,1
45158304,4,0,0,0,0,1,0,0,1,0
45158282,NA,0,NA,NA,NA,0,0,0,0,0
45158228,4,0,NA,NA,0,1,0,0,1,0
45158219,NA,0,NA,NA,NA,0,0,0,0,0
45158213,1,0,0,1,0,0,0,1,2,1
45158175,NA,0,NA,NA,0,0,0,0,0,0
45158155,3,0,NA,NA,0,1,0,0,1,0
45158110,NA,0,NA,NA,NA,0,0,0,0,0
45157745,NA,0,NA,NA,NA,0,0,0,0,0
45157689,NA,0,NA,NA,NA,0,0,0,0,0
45157370,2,0,0,0,0,0,1,1,2,1
45157365,NA,0,NA,NA,NA,0,0,0,0,0
45157349,NA,0,NA,NA,NA,0,0,0,0,0
45157326,NA,0,NA,NA,0,0,0,0,0,0
45157263,NA,0,NA,NA,NA,0,0,0,0,0
45157198,NA,0,NA,NA,NA,0,0,0,0,0
45157182,NA,0,NA,NA,NA,0,0,0,0,0
45157180,NA,0,NA,NA,NA,0,0,0,0,0
45157169,NA,0,NA,NA,NA,0,0,0,0,0
45157168,NA,0,NA,NA,NA,0,0,0,0,0
45157165,NA,0,NA,NA,NA,0,0,0,0,0
45157112,NA,0,NA,NA,NA,0,0,0,0,0
45156832,NA,0,NA,NA,NA,0,0,0,0,0
45156831,NA,0,NA,NA,NA,0,0,0,0,0
45156805,NA,0,NA,NA,NA,0,0,0,0,0
45156797,NA,0,NA,NA,NA,0,0,0,0,0
45156765,1,0,0,0,0,0,0,1,1,0
45156624,5,0,NA,NA,0,1,1,0,2,1
45156360,NA,0,NA,NA,NA,0,0,0,0,0
45156354,3,0,0,1,0,0,0,0,1,0
45156003,NA,0,NA,NA,NA,0,0,0,0,0
45155994,NA,0,NA,NA,NA,0,0,0,0,0
45155960,NA,0,NA,NA,NA,0,0,0,0,0
45155936,3,0,NA,NA,0,0,0,0,0,0
45155915,3,0,NA,NA,0,0,0,0,0,0
45155884,NA,0,NA,NA,NA,0,0,0,0,0
45155860,4,0,1,0,0,1,1,0,3,1
45155815,NA,0,NA,NA,NA,0,0,0,0,0
45155773,NA,0,NA,NA,NA,0,0,0,0,0
45155603,NA,0,NA,NA,NA,0,0,0,0,0
45155566,2,0,NA,NA,0,1,0,1,2,1
45155557,NA,0,NA,NA,NA,0,0,0,0,0
45155432,NA,0,NA,NA,NA,0,0,0,0,0
45155137,5,0,1,0,0,0,0,0,1,0
45155004,NA,0,NA,NA,NA,0,0,0,0,0
45154985,NA,0,NA,NA,NA,0,0,0,0,0
45154706,NA,0,NA,NA,NA,0,0,0,0,0
45154705,NA,0,NA,NA,NA,0,0,0,0,0
45154647,4,0,1,1,0,0,0,0,2,1
45154308,4,0,1,0,0,1,0,0,2,1
45154200,NA,0,NA,NA,NA,0,0,0,0,0
45154171,NA,0,NA,NA,NA,0,0,0,0,0
45154027,2,0,0,0,0,0,1,1,2,1
45154010,NA,0,NA,NA,NA,0,0,0,0,0
45153966,NA,0,NA,NA,NA,0,0,0,0,0
45153600,NA,0,NA,NA,NA,0,0,0,0,0
45153572,NA,0,NA,NA,NA,0,0,0,0,0
45153107,NA,0,NA,NA,NA,0,0,0,0,0
45153106,NA,0,NA,NA,NA,0,0,0,0,0
45153079,NA,0,NA,NA,NA,0,0,0,0,0
45152977,NA,0,NA,NA,0,1,0,0,1,0
45152930,NA,0,NA,NA,NA,0,0,0,0,0
45152890,NA,0,NA,NA,NA,0,0,0,0,0
45152877,NA,0,NA,NA,NA,0,0,0,0,0
45152849,1,0,0,0,1,0,1,1,3,1
45152846,5,1,NA,NA,0,1,0,0,2,1
45152818,NA,0,NA,NA,NA,0,0,0,0,0
45152745,NA,0,NA,NA,NA,0,0,0,0,0
45152744,4,0,NA,NA,0,1,0,0,1,0
45152733,3,0,0,0,1,0,0,0,1,0
45152398,NA,0,NA,NA,NA,0,0,0,0,0
45152331,NA,0,NA,NA,NA,0,0,0,0,0
45152141,NA,0,NA,NA,NA,0,0,0,0,0
45152123,NA,0,NA,NA,NA,0,0,0,0,0
45152120,NA,0,NA,NA,NA,0,0,0,0,0
45152054,NA,0,NA,NA,NA,0,0,0,0,0
45152036,1,0,0,0,0,0,0,1,1,0
45151939,NA,0,NA,NA,NA,0,0,0,0,0
45151616,5,0,0,0,0,1,0,0,1,0
45151595,NA,0,NA,NA,NA,0,0,0,0,0
45151524,NA,0,NA,NA,NA,0,0,0,0,0
45151356,4,0,0,0,0,1,0,0,1,0
45151324,2,0,NA,NA,0,0,0,1,1,0
45151272,NA,0,NA,NA,NA,0,0,0,0,0
45151237,NA,0,NA,NA,NA,0,0,0,0,0
45151179,1,0,0,0,0,0,1,1,2,1
45151171,2,0,NA,NA,0,1,0,1,2,1
45151164,4,0,0,0,0,0,0,0,0,0
45150920,NA,0,NA,NA,NA,0,0,0,0,0
45150899,NA,0,NA,NA,NA,0,0,0,0,0
45150872,4,0,0,0,0,1,0,0,1,0
45150869,NA,0,NA,NA,NA,0,0,0,0,0
45150836,NA,0,NA,NA,NA,0,0,0,0,0
45150813,5,0,0,0,0,1,0,0,1,0
45150812,4,0,0,0,1,0,0,0,1,0
45150788,5,0,0,0,0,0,0,0,0,0
45150660,NA,0,NA,NA,NA,0,0,0,0,0
45150544,NA,0,NA,NA,NA,0,0,0,0,0
45150503,NA,0,NA,NA,NA,0,0,0,0,0
45150479,3,0,NA,NA,0,1,0,0,1,0
45150457,NA,0,NA,NA,NA,0,0,0,0,0
45150423,NA,0,NA,NA,NA,0,0,0,0,0
45150115,5,0,0,0,0,0,0,0,0,0
45150024,2,0,0,1,0,0,0,1,2,1
45150002,NA,0,NA,NA,NA,0,0,0,0,0
45149961,NA,0,NA,NA,NA,0,0,0,0,0
45149959,NA,0,NA,NA,NA,0,0,0,0,0
45149950,NA,0,NA,NA,NA,0,0,0,0,0
45149911,NA,0,NA,NA,NA,0,0,0,0,0
45149872,NA,0,NA,NA,NA,0,0,0,0,0
45149859,NA,0,NA,NA,NA,0,0,0,0,0
45149853,NA,0,NA,NA,NA,0,0,0,0,0
45149845,NA,0,NA,NA,NA,0,0,0,0,0
45149591,NA,0,NA,NA,NA,0,0,0,0,0
45149511,3,0,0,1,0,0,1,0,2,1
45149485,NA,0,NA,NA,NA,0,0,0,0,0
45149238,5,0,NA,NA,0,1,0,0,1,0
45149196,2,0,NA,NA,0,0,0,1,1,0
45149194,NA,0,NA,NA,NA,0,0,0,0,0
45149166,4,0,0,0,0,1,0,0,1,0
45149138,NA,0,NA,NA,NA,0,0,0,0,0
45149137,NA,0,NA,NA,NA,0,0,0,0,0
45149126,NA,0,NA,NA,NA,0,0,0,0,0
45149104,NA,0,NA,NA,NA,0,0,0,0,0
45149070,5,0,NA,NA,0,1,0,0,1,0
45149048,NA,0,NA,NA,NA,0,0,0,0,0
45149031,2,0,NA,NA,0,0,0,1,1,0
45148702,NA,0,NA,NA,NA,0,0,0,0,0
45148699,NA,0,NA,NA,NA,0,0,0,0,0
45148536,NA,0,NA,NA,NA,0,0,0,0,0
45148531,NA,0,NA,NA,NA,0,0,0,0,0
45148526,NA,0,NA,NA,NA,0,0,0,0,0
45148490,NA,0,1,0,NA,0,0,0,1,0
45148473,NA,0,NA,NA,NA,0,0,0,0,0
45148114,3,0,NA,NA,0,0,0,0,0,0
45148112,3,0,0,0,0,1,0,0,1,0
45148084,4,0,0,0,0,1,0,0,1,0
45148059,NA,0,NA,NA,NA,0,0,0,0,0
45148032,NA,0,NA,NA,NA,0,0,0,0,0
45148025,1,0,NA,NA,0,0,0,1,1,0
45148000,NA,0,NA,NA,NA,0,0,0,0,0
45147998,NA,0,NA,NA,NA,0,0,0,0,0
45147988,NA,0,NA,NA,NA,0,0,0,0,0
45147833,NA,0,NA,NA,NA,0,0,0,0,0
45147828,NA,0,NA,NA,NA,0,0,0,0,0
45147774,3,0,1,1,0,1,0,0,3,1
45147718,NA,0,NA,NA,NA,0,0,0,0,0
45147661,NA,0,NA,NA,NA,0,0,0,0,0
45144798,5,0,0,0,0,1,0,0,1,0
45144694,NA,0,NA,NA,NA,0,0,0,0,0
45144640,NA,0,NA,NA,NA,0,0,0,0,0
45144498,4,0,NA,NA,0,0,0,0,0,0
45144448,5,0,NA,NA,0,0,0,0,0,0
45144415,NA,0,NA,NA,NA,0,0,0,0,0
45144324,NA,0,NA,NA,0,1,0,0,1,0
45144122,NA,0,0,0,0,0,0,0,0,0
45144031,NA,0,NA,NA,NA,0,0,0,0,0
45143990,NA,0,NA,NA,NA,0,0,0,0,0
45143971,NA,0,NA,NA,NA,0,0,0,0,0
45143961,NA,0,NA,NA,NA,0,0,0,0,0
45143921,NA,0,NA,NA,NA,0,0,0,0,0
45143768,NA,0,NA,NA,NA,0,0,0,0,0
45143765,NA,0,NA,NA,NA,0,0,0,0,0
45143682,NA,0,NA,NA,NA,0,0,0,0,0
45143665,NA,0,NA,NA,NA,0,0,0,0,0
45143648,2,0,0,0,0,1,0,1,2,1
45143595,NA,0,NA,NA,NA,0,0,0,0,0
45143594,NA,0,NA,NA,NA,0,0,0,0,0
45143577,1,0,0,0,0,0,1,1,2,1
45143418,4,0,0,0,0,0,0,0,0,0
45143376,1,0,1,1,0,0,1,1,4,1
45143342,1,0,0,0,0,0,0,1,1,0
45143332,3,0,0,0,0,0,0,0,0,0
45143235,NA,0,NA,NA,NA,0,0,0,0,0
45143183,NA,0,NA,NA,NA,0,0,0,0,0
45142921,NA,0,NA,NA,NA,0,0,0,0,0
45142909,NA,0,NA,NA,NA,0,0,0,0,0
45142908,NA,0,NA,NA,NA,0,0,0,0,0
45142841,NA,0,NA,NA,NA,0,0,0,0,0
45142777,NA,0,NA,NA,NA,0,0,0,0,0
45142776,NA,0,NA,NA,NA,0,0,0,0,0
45142636,NA,0,NA,NA,NA,0,0,0,0,0
45142623,NA,0,NA,NA,NA,0,0,0,0,0
45142387,4,0,0,1,0,0,1,0,2,1
45142350,NA,0,NA,NA,NA,0,0,0,0,0
45142080,NA,0,NA,NA,NA,0,0,0,0,0
45142063,NA,0,NA,NA,NA,0,0,0,0,0
45142056,NA,0,NA,NA,NA,0,0,0,0,0
45141971,NA,0,NA,NA,NA,0,0,0,0,0
45141952,NA,0,NA,NA,NA,0,0,0,0,0
45141926,NA,0,NA,NA,NA,0,0,0,0,0
45141627,NA,0,NA,NA,NA,0,0,0,0,0
45141579,NA,0,NA,NA,NA,0,0,0,0,0
45141441,NA,0,NA,NA,NA,0,0,0,0,0
45141418,NA,0,NA,NA,NA,0,0,0,0,0
45141399,NA,0,NA,NA,NA,0,0,0,0,0
45141332,NA,0,NA,NA,NA,0,0,0,0,0
45141323,NA,0,NA,NA,NA,0,0,0,0,0
45141319,NA,0,NA,NA,NA,0,0,0,0,0
45141293,4,0,NA,NA,0,0,0,0,0,0
45141207,NA,0,NA,NA,NA,0,0,0,0,0
45141024,NA,0,NA,NA,NA,0,0,0,0,0
45141017,NA,0,NA,NA,NA,0,0,0,0,0
45140816,NA,0,NA,NA,NA,0,0,0,0,0
45140785,NA,0,NA,NA,NA,0,0,0,0,0
45140779,NA,0,NA,NA,NA,0,0,0,0,0
45140624,NA,0,NA,NA,NA,0,0,0,0,0
45140616,NA,0,NA,NA,NA,0,0,0,0,0
45140541,NA,0,NA,NA,NA,0,0,0,0,0
45140525,NA,0,NA,NA,NA,0,0,0,0,0
45140521,NA,0,NA,NA,NA,0,0,0,0,0
45140516,NA,0,NA,NA,NA,0,0,0,0,0
45140369,NA,0,NA,NA,NA,0,0,0,0,0
45140276,NA,0,NA,NA,NA,0,0,0,0,0
45140134,NA,0,NA,NA,NA,0,0,0,0,0
45140037,NA,0,NA,NA,NA,0,0,0,0,0
45140019,NA,0,NA,NA,NA,0,0,0,0,0
45139888,3,0,NA,NA,0,0,0,0,0,0
45139829,NA,0,NA,NA,NA,0,0,0,0,0
45139798,5,0,NA,NA,0,0,0,0,0,0
45139784,NA,0,NA,NA,NA,0,0,0,0,0
45139641,NA,0,NA,NA,NA,0,0,0,0,0
45139503,NA,0,NA,NA,NA,0,0,0,0,0
45139447,NA,0,NA,NA,NA,0,0,0,0,0
45139247,NA,0,NA,NA,NA,0,0,0,0,0
45139237,NA,0,NA,NA,NA,0,0,0,0,0
45139227,NA,0,NA,NA,NA,0,0,0,0,0
45139206,NA,0,NA,NA,NA,0,0,0,0,0
45139183,NA,0,NA,NA,NA,0,0,0,0,0
45139176,NA,0,NA,NA,NA,0,0,0,0,0
45139172,NA,0,NA,NA,NA,0,0,0,0,0
45139158,NA,0,NA,NA,NA,0,0,0,0,0
45139128,NA,0,NA,NA,NA,0,0,0,0,0
45139119,NA,0,NA,NA,NA,0,0,0,0,0
45138865,NA,0,NA,NA,NA,0,0,0,0,0
45138818,NA,0,NA,NA,NA,0,0,0,0,0
45138809,NA,0,NA,NA,NA,0,0,0,0,0
45138804,NA,0,NA,NA,NA,0,0,0,0,0
45138773,NA,0,NA,NA,NA,0,0,0,0,0
45138771,NA,0,NA,NA,NA,0,0,0,0,0
45138543,5,0,NA,NA,0,0,0,0,0,0
45138345,NA,0,NA,NA,NA,0,0,0,0,0
45138331,3,0,0,0,0,0,1,0,1,0
45138086,NA,0,NA,NA,NA,0,0,0,0,0
45138075,NA,0,NA,NA,NA,0,0,0,0,0
45137953,NA,0,NA,NA,NA,0,0,0,0,0
45137912,5,0,0,0,0,1,0,0,1,0
45137781,NA,0,NA,NA,NA,0,0,0,0,0
45137766,NA,0,NA,NA,NA,0,0,0,0,0
45137759,NA,0,NA,NA,NA,0,0,0,0,0
45137744,NA,0,NA,NA,NA,0,0,0,0,0
45137686,NA,0,NA,NA,NA,0,0,0,0,0
45137580,3,0,0,0,0,0,0,0,0,0
45137574,5,0,0,0,0,0,0,0,0,0
45137485,NA,0,NA,NA,NA,0,0,0,0,0
45137431,2,0,NA,NA,0,0,0,1,1,0
45137415,NA,0,NA,NA,NA,0,0,0,0,0
45137383,NA,0,NA,NA,NA,0,0,0,0,0
45137336,NA,0,NA,NA,NA,0,0,0,0,0
45137331,NA,0,NA,NA,NA,0,0,0,0,0
45137325,NA,0,NA,NA,NA,0,0,0,0,0
45137303,NA,0,NA,NA,NA,0,0,0,0,0
45137132,NA,0,NA,NA,NA,0,0,0,0,0
45137131,NA,0,NA,NA,NA,0,0,0,0,0
45136967,NA,0,NA,NA,NA,0,0,0,0,0
45136923,4,0,1,1,0,0,0,0,2,1
45136876,NA,0,NA,NA,NA,0,0,0,0,0
45136867,3,0,NA,NA,0,0,0,0,0,0
45136860,NA,0,NA,NA,NA,0,0,0,0,0
45136835,NA,0,NA,NA,NA,0,0,0,0,0
45136738,NA,0,NA,NA,NA,0,0,0,0,0
45136614,NA,0,NA,NA,NA,0,0,0,0,0
45136518,NA,0,NA,NA,NA,0,0,0,0,0
45136504,NA,0,NA,NA,NA,0,0,0,0,0
45136407,NA,0,NA,NA,NA,0,0,0,0,0
45136335,NA,0,NA,NA,NA,0,0,0,0,0
45136325,NA,0,NA,NA,NA,0,0,0,0,0
45136316,NA,0,NA,NA,NA,0,0,0,0,0
45136315,NA,0,NA,NA,NA,0,0,0,0,0
45136250,NA,0,NA,NA,NA,0,0,0,0,0
45136211,NA,0,NA,NA,NA,0,0,0,0,0
45135731,NA,0,NA,NA,NA,0,0,0,0,0
45135723,NA,0,NA,NA,NA,0,0,0,0,0
45135522,NA,0,NA,NA,NA,0,0,0,0,0
45135489,NA,0,NA,NA,NA,0,0,0,0,0
45135484,NA,0,NA,NA,NA,0,0,0,0,0
45135466,NA,0,NA,NA,NA,0,0,0,0,0
45135444,NA,0,NA,NA,NA,0,0,0,0,0
45135433,NA,0,NA,NA,NA,0,0,0,0,0
45135428,NA,0,NA,NA,NA,0,0,0,0,0
45135423,NA,0,NA,NA,NA,0,0,0,0,0
45135407,NA,0,NA,NA,NA,0,0,0,0,0
45135395,NA,0,NA,NA,NA,0,0,0,0,0
45135392,NA,0,NA,NA,NA,0,0,0,0,0
45135347,NA,0,NA,NA,NA,0,0,0,0,0
45135343,NA,0,NA,NA,NA,0,0,0,0,0
45135322,NA,0,NA,NA,NA,0,0,0,0,0
45135299,NA,0,NA,NA,NA,0,0,0,0,0
45135284,NA,0,NA,NA,NA,0,0,0,0,0
45135237,NA,0,NA,NA,NA,0,0,0,0,0
45135227,NA,0,NA,NA,NA,0,0,0,0,0
45135196,NA,0,NA,NA,NA,0,0,0,0,0
45135173,NA,0,NA,NA,NA,0,0,0,0,0
45135109,NA,0,NA,NA,NA,0,0,0,0,0
45135079,3,0,1,1,0,0,1,0,3,1
45134905,3,0,0,1,0,0,0,0,1,0
45134851,NA,0,NA,NA,NA,0,0,0,0,0
45134778,NA,0,NA,NA,NA,0,0,0,0,0
45134743,NA,0,NA,NA,NA,0,0,0,0,0
45134717,NA,0,NA,NA,NA,0,0,0,0,0
45134678,NA,0,NA,NA,NA,0,0,0,0,0
45134677,NA,0,NA,NA,NA,0,0,0,0,0
45134610,NA,0,NA,NA,NA,0,0,0,0,0
45134581,NA,0,NA,NA,NA,0,0,0,0,0
45134575,NA,0,NA,NA,NA,0,0,0,0,0
45134537,NA,0,NA,NA,NA,0,0,0,0,0
45134419,NA,0,NA,NA,NA,0,0,0,0,0
45134377,NA,0,NA,NA,NA,0,0,0,0,0
45134220,NA,0,NA,NA,NA,0,0,0,0,0
45134210,NA,0,NA,NA,NA,0,0,0,0,0
45134178,NA,0,NA,NA,NA,0,0,0,0,0
45134171,NA,0,NA,NA,NA,0,0,0,0,0
45134144,NA,0,NA,NA,NA,0,0,0,0,0
45134016,NA,0,NA,NA,NA,0,0,0,0,0
45133981,NA,0,NA,NA,NA,0,0,0,0,0
45133966,2,0,0,0,1,0,1,1,3,1
45133948,4,0,NA,NA,0,0,0,0,0,0
45133892,NA,0,NA,NA,NA,0,0,0,0,0
45133889,NA,0,NA,NA,NA,0,0,0,0,0
45133887,NA,0,NA,NA,NA,0,0,0,0,0
45133864,NA,0,NA,NA,NA,0,0,0,0,0
45133843,3,0,0,0,0,1,0,0,1,0
45133817,NA,0,NA,NA,NA,0,0,0,0,0
45133807,NA,0,NA,NA,NA,0,0,0,0,0
45133803,NA,0,NA,NA,NA,0,0,0,0,0
45133789,NA,0,NA,NA,NA,0,0,0,0,0
45133785,NA,0,NA,NA,NA,0,0,0,0,0
45133687,NA,0,NA,NA,NA,0,0,0,0,0
45133521,NA,0,NA,NA,NA,0,0,0,0,0
45133510,NA,0,NA,NA,NA,0,0,0,0,0
45133497,NA,0,NA,NA,NA,0,0,0,0,0
45133479,NA,0,NA,NA,NA,0,0,0,0,0
45133430,NA,0,NA,NA,NA,0,0,0,0,0
45133427,NA,0,NA,NA,NA,0,0,0,0,0
45133406,NA,0,NA,NA,NA,0,0,0,0,0
45133280,NA,0,NA,NA,NA,0,0,0,0,0
45133248,NA,0,NA,NA,NA,0,0,0,0,0
45133212,NA,0,NA,NA,NA,0,0,0,0,0
45133211,5,0,0,0,0,1,0,0,1,0
45133073,NA,0,NA,NA,NA,0,0,0,0,0
45132971,NA,0,NA,NA,NA,0,0,0,0,0
45132876,NA,0,NA,NA,NA,0,0,0,0,0
45132775,NA,0,NA,NA,NA,0,0,0,0,0
45132636,NA,0,NA,NA,NA,0,0,0,0,0
45132633,NA,0,NA,NA,NA,0,0,0,0,0
45132600,NA,0,NA,NA,NA,0,0,0,0,0
45132596,NA,0,NA,NA,NA,0,0,0,0,0
45132543,NA,0,NA,NA,NA,0,0,0,0,0
45132452,NA,0,NA,NA,NA,0,0,0,0,0
45132435,5,0,NA,NA,0,0,1,0,1,0
45132270,NA,0,NA,NA,NA,0,0,0,0,0
45132126,NA,0,NA,NA,NA,0,0,0,0,0
45132077,NA,0,NA,NA,NA,0,0,0,0,0
45132060,NA,0,NA,NA,NA,0,0,0,0,0
45132036,NA,0,NA,NA,NA,0,0,0,0,0
45131985,NA,0,NA,NA,NA,0,0,0,0,0
45131928,2,0,0,1,0,0,1,1,3,1
45131882,NA,0,NA,NA,NA,0,0,0,0,0
45131837,NA,0,NA,NA,NA,0,0,0,0,0
45131817,NA,0,NA,NA,NA,0,0,0,0,0
45131786,NA,0,NA,NA,NA,0,0,0,0,0
45131724,NA,0,NA,NA,NA,0,0,0,0,0
45131715,NA,0,NA,NA,NA,0,0,0,0,0
45131687,NA,0,NA,NA,NA,0,0,0,0,0
45131479,NA,0,NA,NA,NA,0,0,0,0,0
45131116,NA,0,NA,NA,NA,0,0,0,0,0
45131111,NA,0,NA,NA,NA,0,0,0,0,0
45131063,NA,0,NA,NA,NA,0,0,0,0,0
45131045,NA,0,NA,NA,NA,0,0,0,0,0
45131010,NA,0,NA,NA,NA,0,0,0,0,0
45130980,NA,0,NA,NA,NA,0,0,0,0,0
45130970,NA,0,NA,NA,NA,0,0,0,0,0
45130957,NA,0,NA,NA,NA,0,0,0,0,0
45130943,NA,0,NA,NA,NA,0,0,0,0,0
45130855,4,0,NA,NA,0,0,0,0,0,0
45130769,NA,0,NA,NA,NA,0,0,0,0,0
45130768,NA,0,NA,NA,NA,0,0,0,0,0
45130742,NA,0,NA,NA,NA,0,0,0,0,0
45130737,NA,0,NA,NA,NA,0,0,0,0,0
45117380,NA,0,NA,NA,NA,0,0,0,0,0
45117368,NA,0,NA,NA,NA,0,0,0,0,0
45117342,NA,0,0,0,NA,0,0,0,0,0
45117339,NA,0,NA,NA,NA,0,0,0,0,0
45117224,NA,0,NA,NA,NA,0,0,0,0,0
45117223,NA,0,NA,NA,NA,0,0,0,0,0
45117214,NA,0,NA,NA,NA,0,0,0,0,0
45117044,NA,0,0,0,NA,0,0,0,0,0
45117043,5,0,0,0,0,0,0,0,0,0
45116940,NA,0,NA,NA,NA,0,0,0,0,0
45116764,NA,0,NA,NA,NA,0,0,0,0,0
45116707,NA,0,NA,NA,NA,0,0,0,0,0
45116701,NA,0,NA,NA,NA,0,0,0,0,0
45116620,NA,0,NA,NA,NA,0,0,0,0,0
45116615,NA,0,NA,NA,NA,0,0,0,0,0
45116518,4,0,NA,NA,0,0,0,0,0,0
45116485,NA,0,NA,NA,NA,0,0,0,0,0
45116470,NA,0,NA,NA,NA,0,0,0,0,0
45116339,NA,0,NA,NA,NA,0,0,0,0,0
45116331,3,0,NA,NA,0,1,0,0,1,0
45116067,2,0,NA,NA,0,0,0,1,1,0
45115984,NA,0,NA,NA,NA,0,0,0,0,0
45115623,NA,0,NA,NA,NA,0,0,0,0,0
45115464,NA,0,NA,NA,NA,0,0,0,0,0
45114619,NA,0,NA,NA,NA,0,0,0,0,0
45114321,NA,0,NA,NA,NA,0,0,0,0,0
45113770,NA,0,NA,NA,NA,0,0,0,0,0
45113689,NA,0,NA,NA,NA,0,0,0,0,0
45113387,NA,0,NA,NA,NA,0,0,0,0,0
45112466,NA,0,NA,NA,NA,0,0,0,0,0
45111973,NA,0,NA,NA,NA,0,0,0,0,0
45110865,NA,0,NA,NA,NA,0,0,0,0,0
45109642,NA,0,NA,NA,NA,0,0,0,0,0
45109464,NA,0,NA,NA,NA,0,0,0,0,0
45108798,NA,0,NA,NA,NA,0,0,0,0,0
45108300,3,0,NA,NA,0,0,0,0,0,0
45108251,NA,0,NA,NA,NA,0,0,0,0,0
